id,title,description,price,url,avg_review,image,company,tags,category,github_link,require_license,updated_at,created_at
849,Custom Form,"Magento 2 Custom Form extension helps store owners to create any forms such as survey forms, contact forms, etc to collect information for customers on the store sites. The easy configuration help you to customize any forms meeting your expectations flexibly.",179,https://www.mageplaza.com/magento-2-custom-form/,"",https://www.mageplaza.com/assets/img/extensions/custom-form.png,Mageplaza,"",Content Management Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
850,Custom Order Number,"Magento 2 Custom Order Number helps online stores change order increment ID to protect sensitive business data. Also, the module attracts new customers by showing them a more professional order number system.",149,https://www.mageplaza.com/magento-2-custom-order-number/,2 reviews,https://www.mageplaza.com/assets/img/extensions/custom-order-number.png,Mageplaza,"",Order Management Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
851,Custom Stock Status,"Magento 2 Custom Stock Status allows store owners to add any stock status to any products. Custom Stock Status extension is the effective solution to provide customers with more details about product availability, while it helps stores increase sales considerably with attractive stock status labels.",199,https://www.mageplaza.com/magento-2-custom-stock-status/,1 review,https://www.mageplaza.com/assets/img/extensions/custom-stock-status.png,Mageplaza,"",User Experience - UX,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
852,Customer Approval,Magento 2 Customer Approval extension is a solution which helps store owner to approve or reject new account registration from customers in specific cases. This is regarded as an effective control method of customer accounts in e-commerce stores.,0,https://www.mageplaza.com/magento-2-customer-approval/,"",https://www.mageplaza.com/assets/img/extensions/customer-approval.png,Mageplaza,"",Security Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
853,Customer Attributes,Magento 2 Customer Attributes extension is a useful tool adding extra attribute fields to collect valuable customer information on registration or account page.,129,https://www.mageplaza.com/magento-2-customer-attributes/,4 reviews,https://www.mageplaza.com/assets/img/extensions/customer-attributes.png,Mageplaza,"",Administration Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
854,Daily Deal,Magento 2 Daily Deal extension attracts new buyers and converts them to repeat customers. The module enables stores to feature appealing daily deals to customers and motivates them to purchase as quickly as possible. Daily Deal extension by Mageplaza boosts sale and increase customer retention.,149,https://www.mageplaza.com/magento-2-daily-deal-extension/,7 reviews,https://www.mageplaza.com/assets/img/extensions/daily-deal.png,Mageplaza,"",API / GraphQL,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
855,Delete Orders,"Magento 2 Delete Orders allows admin to delete orders and all the related documents - invoices, shipments, credit memos with ease. This is the perfect solution to delete all test orders which can make you confused and make sure admin backends well-organized.",0,https://www.mageplaza.com/magento-2-delete-orders/,45 reviews,https://www.mageplaza.com/assets/img/extensions/magento-2-delete-order.png,Mageplaza,"",Administration Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
856,Delivery Time,Magento 2 Delivery Time is an advanced feature which enhances UX at your checkout page. The module makes delivery easy for customers with a user-friendly interface. Allows leaving a delivery comment and entering a security code.,69,https://www.mageplaza.com/magento-2-delivery-time-extension/,2 reviews,https://www.mageplaza.com/assets/img/extensions/delivery-time.png,Mageplaza,"",Shipping & Fee Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
857,Edit Order,"Edit Order for Magento 2 brings a great improvement in editing orders with the pop-up support, avoiding page redirection and order cancellation. All information related to an order can be modified on only one page - the View Order page more quickly, easily and conveniently than ever!",149,https://www.mageplaza.com/magento-2-edit-order/,1 review,https://www.mageplaza.com/assets/img/extensions/edit-order.png,Mageplaza,"",Order Management Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
858,Email Attachments,"Magnento 2 Email Attachments by Mageplaza allows attaching important billing documents as PDF invoice, Credit Memo, Shipment and adds Terms and Conditions to sales emails. This helps customers follow all purchasing information while checking emails from stores.",0,https://www.mageplaza.com/magento-2-email-attachments/,7 reviews,https://www.mageplaza.com/assets/img/extensions/email-attachments.png,Mageplaza,"",Administration Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
859,Extra Fee,"Magento 2 Extra Fee extension supports online stores to add additional fees for specific services such as gift wrapping, rush delivery and display them on the storefront. This brings the flexibility for store owners to introduce and offer better services to customers during their purchasing.",199,https://www.mageplaza.com/magento-2-extra-fee/,4 reviews,https://www.mageplaza.com/assets/img/extensions/extra-fee.png,Mageplaza,"",Checkout Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
860,Facebook Plugin,Facebook Plugin by Mageplaza allows store owners to embed and promote the Facebook page right on the main shopping sites. This brings an easy way for visitors to interact with the Facebook page right from the websites they are visiting.,0,https://www.mageplaza.com/magento-2-facebook-plugin/,6 reviews,https://www.mageplaza.com/assets/img/extensions/facebook-plugin.png,Mageplaza,"",social,"",0,2020-04-30 18:56:56,2020-04-28 01:07:58
861,FAQ,"Magento 2 FAQ extension enables customers to look for common inquiries, ask and get answered on the Knowledge Base and FAQ lists. Admins can create an informative SEO-friendly FAQ page with all necessary features",129,https://www.mageplaza.com/magento-2-faq-extension/,6 reviews,https://www.mageplaza.com/assets/img/extensions/faq.jpg,Mageplaza,"",API / GraphQL,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
862,Follow Up Email,Magento 2 Follow Up Email generate and send numerous triggered emails based on customer activity to build productive relationships with clients and increase the number of repeated purchases. Customize email templates and effectively manage email dispatch.,249,https://www.mageplaza.com/magento-2-follow-up-email/,"",https://www.mageplaza.com/assets/img/extensions/follow-up-email.png,Mageplaza,"",Promotions Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
863,Free Gifts,Magento 2 Free Gifts by Mageplaza allows store owners to offer customers free gifts with purchase - â€˜surprise and delight momentâ€™ attached with specific products. This module is an effective solution to build customersâ€™ retention and boost sales significantly for online retailers.,199,https://www.mageplaza.com/magento-2-free-gifts/,1 review,https://www.mageplaza.com/assets/img/extensions/free-gifts.png,Mageplaza,"",gifts,"",0,2020-04-29 12:09:22,2020-04-28 01:07:58
864,Free Shipping Bar,Magento 2 Free Shipping Bar extension helps increase your customers' shopping cart size by delivering a tempting offer. The module works as a reminder of the extra benefits buyers get when they spend more on your store.,89,https://www.mageplaza.com/magento-2-free-shipping-bar/,7 reviews,https://www.mageplaza.com/assets/img/extensions/free-shipping-bar.png,Mageplaza,"",Promotions Extensions,"",0,2020-04-28 01:51:15,2020-04-28 01:07:58
865,Frequently Bought Together,Frequently Bought Together Extension is a tool that allows suggesting related products for customers and helps online stores boost sales. Add all items to their cart simultaneously.,149,https://www.mageplaza.com/magento-2-frequently-bought-together/,14 reviews,https://www.mageplaza.com/assets/img/extensions/frequently-bought-together.png,Mageplaza,"",Sales Motivation Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
866,Freshsales,Magento 2 Freshsales integration is a great solution for auto-synchronizing customer and order data from Magento 2 stores to the Freshsales system. The module helps you update and manage all necessary information to enhance customer relationships and implement storesâ€™ campaigns successfully.,249,https://www.mageplaza.com/magento-2-freshsales/,"",https://www.mageplaza.com/assets/img/extensions/freshsales.png,Mageplaza,"",Integration Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
867,GDPR,"Magento 2 GDPR is a must-have extension which helps e-commerce stores get ready for the data privacy regulations which will be officially valid on May 25th, 2018.",0,https://www.mageplaza.com/magento-2-gdpr-extension/,27 reviews,https://www.mageplaza.com/assets/img/extensions/magento-2-gdpr-extension.png,Mageplaza,"",User Experience - UX,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
868,GeoIP,Magento 2 GeoIP is a useful extension which allows detecting customersâ€™ location based on their IP addresses while they are shopping at the stores. This is the essential feature to assist store owners to bring a better experience for customers during their shopping journey.,149,https://www.mageplaza.com/magento-2-geoip/,3 reviews,https://www.mageplaza.com/assets/img/extensions/geoip.png,Mageplaza,"",translations,"",0,2020-04-30 19:30:21,2020-04-28 01:07:58
869,Gift Card,"It allows admins to create gift card samples and configure them with ease. Beside this, electronic gift certificates can be personalized by users and more interestingly, they can be bought with much lower price. As a result, this motivates gift voucher users to buy more. Furthermore, Gift Card extension can help store admins manage gift codes, discounts, gift card usage and other gift card features.",199,https://www.mageplaza.com/magento-2-gift-card-extension/,14 reviews,https://www.mageplaza.com/assets/img/extensions/magento-2-gift-card.png,Mageplaza,"",gifts,"",0,2020-04-30 00:11:21,2020-04-28 01:07:58
870,Gift Wrap,Gift Wrap by Mageplaza helps customers wrap their purchased items as lovely gifts and attach the message gift to send to their beloved. The extension definitely brings the great shopping experience for shoppers on special occasions.,199,https://www.mageplaza.com/magento-2-gift-wrap/,3 reviews,https://www.mageplaza.com/assets/img/extensions/gift-wrap.png,Mageplaza,"",gifts,"",0,2020-04-30 00:08:50,2020-04-28 01:07:58
871,Google Analytics,"Magento 2 Google Analytics extension helps store owners fetch enhanced ecommerce data from the stores, and send it to Google Analytics more easily and conveniently. With the support of Google Analytics built-in module, store owners can have a clear analysis of the insight into shopping and behavior of customers and make the right business strategies properly.",99,https://www.mageplaza.com/magento-2-google-analytics-pro/,28 reviews,https://www.mageplaza.com/assets/img/extensions/google-analytics.png,Mageplaza,"",Administration Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
872,Google Maps,"Magento 2 Google Maps extension allows displaying the location of the store on Contact us Page, which makes the site look more informative and professional.",0,https://www.mageplaza.com/magento-2-google-maps/,8 reviews,https://www.mageplaza.com/assets/img/extensions/google-maps.png,Mageplaza,"",translations,"",0,2020-04-29 22:58:08,2020-04-28 01:07:58
873,Google reCaptcha,Google reCaptcha extension for Magento 2 helps you create a shield which protects your store from spams and bots. Invisible reCaptcha is implemented into the module to help improve user experience and conversion rates,0,https://www.mageplaza.com/magento-2-google-recaptcha/,63 reviews,https://www.mageplaza.com/assets/img/extensions/google-recaptcha.png,Mageplaza,"",Administration Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
874,Google Tag Manager,"Magento 2 Google Tag Manager extension is the properly mixed solution with the site-tagging function and the supplement of Google Analytics Enhanced Ecommerce, Google Adwords Conversion Tracking, Facebook Pixel. The module with the full functionalities definitely will support e-commerce stores to collect huge data, analyze customers insight deeply, improve store performance and increase conversion rate.",99,https://www.mageplaza.com/magento-2-google-tag-manager/,28 reviews,https://www.mageplaza.com/assets/img/extensions/magento-2-google-tag-manager.png,Mageplaza,"",Administration Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
875,Hide Price,Magento 2 Hide Price extension is a great solution for Magento 2 businesses to control price visibility. The advanced module encourages customers to contact stores directly and helps admins manage product prices with ease.,129,https://www.mageplaza.com/magento-2-hide-price/,3 reviews,https://www.mageplaza.com/assets/img/extensions/hide-price.png,Mageplaza,"",B2B Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
876,Image Optimizer,"Magento 2 Image Optimizer extension is the essential solution for Magento 2 store site to compress and optimize images. Optimizing images contributes to speed up page load, enhance user experience and increase conversion rate significantly.",0,https://www.mageplaza.com/magento-2-image-optimizer/,1 review,https://www.mageplaza.com/assets/img/extensions/image-optimizer.png,Mageplaza,"",richmedia,"",0,2020-04-29 22:58:44,2020-04-28 01:07:58
877,Import Export Categories,Magento 2 Import Export Categories allows admins to add a large number of categories at once. This is a great solution to help store owners to simplify their workload and increase productivity.,99,https://www.mageplaza.com/magento-2-import-export-categories/,"",https://www.mageplaza.com/assets/img/extensions/import-export-categories.png,Mageplaza,"",Administration Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
878,Import Export CMS,"Magento 2 Import Export CMS Pages is the extension which assists online stores transfer data of CMS Pages or Blocks from Magento 1 site to Magento 2 site, or Magento 2 site to any other data sources easily. This simplifies the data-update process of online stores to become faster and more effective.",99,https://www.mageplaza.com/magento-2-import-export-cms/,"",https://www.mageplaza.com/assets/img/extensions/cms-import-export.png,Mageplaza,"",Administration Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
879,Instagram Feed,"Instagram Feed is an effective extension to integrate Instagram images to Magento 2 stores. This trendy module allows placing eye-catching Instagram photos block to any pages, which will draw customer retention and bring a modern look to online stores.",0,https://www.mageplaza.com/magento-2-instagram-feed/,5 reviews,https://www.mageplaza.com/assets/img/extensions/instagram-feed.png,Mageplaza,"",social,"",0,2020-04-30 19:06:01,2020-04-28 01:07:58
880,Layered Navigation,"",99,https://www.mageplaza.com/magento-2-layered-navigation-extension/,89 reviews,https://www.mageplaza.com/assets/img/extensions/magento-2-layered-navigation.png,Mageplaza,"",SEO Suite Extensions,"",0,2020-04-28 01:12:34,2020-04-28 01:07:58
881,Layered Navigation Pro,"Magento 2 Layered Navigation allows shoppers to filter products by Categories, Colors, etc and even New, In-stock, On-sale or filter by Product ratings and filter by Product status. This helps customers remove unsuitable products from the result product page in order to save more shopping time.",199,https://www.mageplaza.com/magento-2-layered-navigation-extension/,"",https://www.mageplaza.com/assets/img/extensions/magento-2-layered-navigation.png,Mageplaza,"",sitesearch,"",0,2020-04-30 17:49:20,2020-04-28 01:07:58
882,Layered Navigation Ultimate,"Magento 2 Layered Navigation allows shoppers to filter products by Categories, Colors, etc and even New, In-stock, On-sale or filter by Product ratings and filter by Product status. This helps customers remove unsuitable products from the result product page in order to save more shopping time.",299,https://www.mageplaza.com/magento-2-layered-navigation-extension/,"",https://www.mageplaza.com/assets/img/extensions/magento-2-layered-navigation.png,Mageplaza,"",sitesearch,"",0,2020-04-30 17:49:22,2020-04-28 01:07:58
883,Lazy Loading,Magento 2 Lazy Loading extension allows speeding up the site load by showing the image only at the demanding time. Lazy Loading improves site performance and reduces bounce rate due to slow loading.,0,https://www.mageplaza.com/magento-2-lazy-loading/,1 review,https://www.mageplaza.com/assets/img/extensions/lazy-loading.png,Mageplaza,"",SEO Suite Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
884,Login As Customer,Magento 2 Login As Customer is the helpful extension which provides store administrators the access capabilities the same as customers. This will support stores on behalf of customers to take charge of their accounts in specific necessary or urgent cases.,0,https://www.mageplaza.com/magento-2-login-as-customer/,7 reviews,https://www.mageplaza.com/assets/img/extensions/login-as-customer.png,Mageplaza,"",Administration Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
885,Loyalty Program,Magento 2 Loyalty Program extension is a must-have tool for every store that is building effective discount programs for loyal customers. This module helps store owners create multiple exclusive discounts for loyal clients based on order and customer data,199,https://www.mageplaza.com/magento-2-loyalty-program/,1 review,https://www.mageplaza.com/assets/img/extensions/loyalty-program.png,Mageplaza,"",Sales Motivation Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
886,Marketing Solution,"",289,https://www.mageplaza.com/marketing-solution/,"",https://www.mageplaza.com/assets/img/extensions/marketing-solution.png,Mageplaza,"",Promotions Extensions,"",0,2020-04-28 01:07:58,2020-04-28 01:07:58
887,Mass Order Actions,Magento 2 Mass Order Actions is an effective solution to apply actions such as creating invoice/ shipment for mass orders at the same time. Mass Order Actions helps store admins reduce a lot of workload and improves the workflow at online stores significantly.,129,https://www.mageplaza.com/magento-2-mass-order-actions/,3 reviews,https://www.mageplaza.com/assets/img/extensions/mass-order-actions.png,Mageplaza,"",Order Management Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
888,Membership,Magento 2 Membership extension allows store owners to create unlimited membership levels with diverse incentives. This is supportive extension which increases loyal customers for online stores and enhance the shopping experience significantly.,199,https://www.mageplaza.com/magento-2-membership/,"",https://www.mageplaza.com/assets/img/extensions/membership.png,Mageplaza,"",API / GraphQL,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
889,Milestone,"Magento 2 Milestone helps online stores take good care for customers by switching shoppers to appropriate customer groups based on various attributes of customers, whole orders, or each purchased items in cart. The newcomers to a group will get specific benefits from the applied coupon rules.",99,https://www.mageplaza.com/magento-2-milestone/,"",https://www.mageplaza.com/assets/img/extensions/milestone.png,Mageplaza,"",User Experience - UX,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
890,Moneris,"Magento 2 Moneris Payment Gateway allows store owners to accept a great number of payment methods directly on the store site. With Moneris, customers can stay on the store during checkout instead of being redirected an external page. This considerably increases the conversion rates of the online stores.",249,https://www.mageplaza.com/magento-2-moneris/,"",https://www.mageplaza.com/assets/img/extensions/moneris.png,Mageplaza,"",payment,"",0,2020-04-29 23:06:07,2020-04-28 01:07:58
891,Multiple Coupons,Magento 2 Multiple Coupons is the supportive extension to help customers to add various coupons in one order. This way helps shoppers to gain more chances with better prices while stores can increase conversion rate and boost sales significantly.,119,https://www.mageplaza.com/magento-2-multiple-coupons/,1 review,https://www.mageplaza.com/assets/img/extensions/multiple-coupons.png,Mageplaza,"",Sales Motivation Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
892,Multiple Shipping Flat Rates,Magento 2 Multiple Shipping Flat Rates Shipping by Mageplaza is regarded as a must-have extension which assists store owners to diversify the shipping charges based on different countries. This brings benefits to both store owners and customers.,0,https://www.mageplaza.com/magento-2-multi-flat-rates-shipping/,14 reviews,https://www.mageplaza.com/assets/img/extensions/mulitple-shipping-flat-rates.png,Mageplaza,"",Shipping & Fee Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
893,Name Your Price,Magento 2 Name Your Price by Mageplaza is the interesting extension which allows customers to make a negotiation for lower prices for their desired products. This functional module motivates customersâ€™ purchase and increases the conversion rate for online stores effectively.,99,https://www.mageplaza.com/magento-2-name-your-price/,1 review,https://www.mageplaza.com/assets/img/extensions/name-your-price.png,Mageplaza,"",API / GraphQL,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
894,Newsletter Popup,Magento 2 Newsletter popup is a key solution for Brand awareness and marketing strategies that help inform a great deal of hot and last-updated information from your websites to customers. Online stores get sales increase and generate more loyal customers as consequently.,0,https://www.mageplaza.com/magento-2-newsletter-popup/,25 reviews,https://www.mageplaza.com/assets/img/extensions/newsletter-popup.png,Mageplaza,"",emailmarketing,"",0,2020-04-30 18:49:53,2020-04-28 01:07:58
895,One Step Checkout,Magento 2 One Step Checkout extension by Mageplaza helps reduce the abandonment rate as well as increase the conversion rate dramatically. Ignore the back and forth that are the redundant motions when standing on your site.,199,https://www.mageplaza.com/magento-2-one-step-checkout-extension/,175 reviews,https://www.mageplaza.com/assets/img/extensions/magento-2-one-step-checkout.png,Mageplaza,"",checkout,"",0,2020-04-30 19:19:58,2020-04-28 01:07:58
896,One Step Checkout Pro,Magento 2 One Step Checkout extension by Mageplaza helps reduce the abandonment rate as well as increase the conversion rate dramatically. Ignore the back and forth that are the redundant motions when standing on your site.,229,https://www.mageplaza.com/magento-2-one-step-checkout-extension/,"",https://www.mageplaza.com/assets/img/extensions/magento-2-one-step-checkout.png,Mageplaza,"",checkout,"",0,2020-04-30 19:20:00,2020-04-28 01:07:58
897,One Step Checkout Ultimate,Magento 2 One Step Checkout extension by Mageplaza helps reduce the abandonment rate as well as increase the conversion rate dramatically. Ignore the back and forth that are the redundant motions when standing on your site.,299,https://www.mageplaza.com/magento-2-one-step-checkout-extension/,"",https://www.mageplaza.com/assets/img/extensions/magento-2-one-step-checkout.png,Mageplaza,"",checkout,"",0,2020-04-30 19:20:18,2020-04-28 01:07:58
898,Order Archive,Magento 2 Order Archive by Mageplaza is the great solution which helps online stores to archive old or unwanted orders. This will make sure the order grid is always organised and up-to-date.,119,https://www.mageplaza.com/magento-2-order-archive/,"",https://www.mageplaza.com/assets/img/extensions/order-archive.png,Mageplaza,"",Order Management Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
899,Order Attributes,Magento 2 Order Attributes extension allows store owners to add more attributes to orders and display on the various positions on the checkout page. This module supports store owner efficiently in collecting adequate information during the check-out process and gain customersâ€™ satisfaction for successful orders.,199,https://www.mageplaza.com/magento-2-order-attributes/,7 reviews,https://www.mageplaza.com/assets/img/extensions/order-attributes.png,Mageplaza,"",Checkout Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
900,Order Export,"Magento 2 Order Export extension supports store owners to export data of order, invoice, credit memo and shipment to the familiar output formats such as CSV or XML. Hence, store owners can back up or deliver these export data to the related third parties quickly and easily.",129,https://www.mageplaza.com/magento-2-order-export/,7 reviews,https://www.mageplaza.com/assets/img/extensions/order-export.png,Mageplaza,"",Order Management Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
901,Order History,Magento 2 Order History extension allows store admins to access order details via Customer and Product Edit Pages at the backend easily. Online stores can view and manage any orders related to a customer or a product much more conveniently.,79,https://www.mageplaza.com/magento-2-order-history/,"",https://www.mageplaza.com/assets/img/extensions/order-history.png,Mageplaza,"",Order Management Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
902,Order Labels,"Magento 2 Order Labels extension allows adding extra columns, then auto-assigning labels with colorful images or any icons to orders at the backend order grid. Order Labels helps to clarify the orders recorded at the admin backend with better information and illustration.",99,https://www.mageplaza.com/magento-2-order-labels-extension/,"",https://www.mageplaza.com/assets/img/extensions/order-label.png,Mageplaza,"",Order Management Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
903,Payment Restrictions,"Magento 2 Payment Restrictions extension is the restriction tool which uses conditions to assign payment methods. With this extension, store owners can restrict payment choices of customers by store views, customer groups, countries/states, product attributes and more.",149,https://www.mageplaza.com/magento-2-payment-restriction/,5 reviews,https://www.mageplaza.com/assets/img/extensions/payment-restriction.png,Mageplaza,"",Checkout Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
904,Pre Order,"Magento 2 Pre Order by Mageplaza allows customers to place the order to the products which are not available at the current purchase. With the support of Magento 2, customers can keep going to process checkout with unavailable or out-of-stock products easily.",149,https://www.mageplaza.com/magento-2-pre-order/,1 review,https://www.mageplaza.com/assets/img/extensions/pre-order.png,Mageplaza,"",User Experience - UX,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
905,Product Alerts,"Mageplaza Product Alerts for Magento 2 is an excellent solution to keep in touch with customers and update them with every change in product availability and price changes. This is a great bridge to maintain the relationship with customers, improve shopping experience, express good customer care service, and especially contribute to increasing conversion rates.",199,https://www.mageplaza.com/magento-2-product-alerts/,"",https://www.mageplaza.com/assets/img/extensions/product-alerts.png,Mageplaza,"",User Experience - UX,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
906,Product Attachments,Magento 2 Product Attachments extension enriches your product page by allowing admins to attach single or multiple informative files to every product in any formats. Admin can drag and drop to quickly upload attachments as well as restrict the file viewability and downloadability. Attract your customers by eye-catching file icons and well-documented attachments.,129,https://www.mageplaza.com/magento-2-product-attachments/,5 reviews,https://www.mageplaza.com/assets/img/extensions/product-attachments.png,Mageplaza,"",Product Enhancements Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
907,Product Feed,"Magento 2 Product Feed extension works as a communication tool among your online store and other shopping channels like Google Shopping, Amazon, eBay, Bing, and Facebook. This module helps to generate, upload and operate product feeds on other shopping engines. Hence, this brings more exposure opportunities, attract more customers and drive big sales for your store.",149,https://www.mageplaza.com/magento-2-product-feed-extension/,19 reviews,https://www.mageplaza.com/assets/img/extensions/product-feed.png,Mageplaza,"",Administration Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
908,Product Finder,"Magento 2 Product Finder is the advanced finder tool for Magento 2 store sites, which facilitates customers to find out their desired products quickly via multiple product filters. The extension saves customers a lot of their shopping time, enhances user experience and increases the conversion rate for online stores.",179,https://www.mageplaza.com/magento-2-product-finder/,"",https://www.mageplaza.com/assets/img/extensions/product-finder.png,Mageplaza,"",Navigation & Search Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
909,Product Grid,Magento 2 Product Grid extension help organize and modify the default product grid into the wholly new level. Admins can easily expand product grid with various columns and useful options as well as instantly edit unlimited information there. Simplify admin tasks in the product grid right away!,199,https://www.mageplaza.com/magento-2-product-grid/,1 review,https://www.mageplaza.com/assets/img/extensions/product-grid.png,Mageplaza,"",Administration Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
910,Product Labels,Magento 2 Product Labels extension is an effective extension which attracts customersâ€™ attention and motivates purchasing behavior. Appealing sales labels appointed to specific promotion campaign will support store owners to increase conversion rate then boost their sales significantly. Mageplaza Product Labels module allows admins to customize labels quickly and freely.,129,https://www.mageplaza.com/magento-2-product-labels/,7 reviews,https://www.mageplaza.com/assets/img/extensions/product-labels.png,Mageplaza,"",Product Enhancements Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
911,Product Questions,"Magento 2 Product Questions extension effectively assists customers to reach frequent questions related to their concerned products and other policies quickly and easily thanks to Knowledge Base search box and question category page with the Knowledge Base and Product questions List. Besides, customers can find it easy and convenient to address questions right on the page. Noticeably, this extension also well facilitates SEO effect.",129,https://www.mageplaza.com/magento-2-product-questions/,6 reviews,https://www.mageplaza.com/assets/img/extensions/product-questions.png,Mageplaza,"",Product Enhancements Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
912,Product Slider,Magento 2 Product Slider module allows showing all suggested products friendly that match to customerâ€™s expectation.,0,https://www.mageplaza.com/magento-2-product-slider-extension/,61 reviews,https://www.mageplaza.com/assets/img/extensions/magento-2-product-slider.jpg,Mageplaza,"",Product Enhancements Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
913,Promo Banner,"Magento 2 Promo Banner decorates store sites with promotion and notification banners with various styles, especially slider and pop-up. Promo Banner supports to attract customers and notify them about any store updates such as sales campaigns, upcoming events and latest news effectively.",99,https://www.mageplaza.com/magento-2-promo-banner/,2 reviews,https://www.mageplaza.com/assets/img/extensions/promo-banner.png,Mageplaza,"",pricingpromotions,"",0,2020-04-30 18:55:02,2020-04-28 01:07:58
914,Promo Bar,"Magento 2 Promo Bar extension help stores online display notifications, promotion campaigns easily via small bars on the top of pages or any positions to attract customers. The module works effectively to draw customer attention and increase store sales.",99,https://www.mageplaza.com/magento-2-promo-bar/,5 reviews,https://www.mageplaza.com/assets/img/extensions/promo-bar.png,Mageplaza,"",Promotions Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
915,Proofo - Social Proof,"",0,https://www.mageplaza.com/magento-2-social-proof/,"",https://www.mageplaza.com/assets/img/extensions/proofo.png?ref=mageplaza,Mageplaza,"",Integration Extensions,"",0,2020-04-28 01:07:58,2020-04-28 01:07:58
916,Quick Cart,"Quick Cart for Magento 2 modifies the minicart in Magento 2 Default in both design and function. With Quick Cart, customers can grab quickly all necessary information, add coupon code and go to checkout instantly. The advanced quick cart simplifies the checkout and increases conversion rate in Magento 2 online stores.",199,https://www.mageplaza.com/magento-2-quick-cart/,"",https://www.mageplaza.com/assets/img/extensions/quick-cart.png,Mageplaza,"",Checkout Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
917,Quick Flush Cache,"Magento 2 Quick Flush Cache is the solution to save a lot of time flushing cache at the admin backend. With Quick Flush Cache, clearing cache becomes easily with the automatic process or ajax flushing on the current page",0,https://www.mageplaza.com/magento-2-quick-flush-cache/,1 review,https://www.mageplaza.com/assets/img/extensions/quick-flush-cache.png,Mageplaza,"",Administration Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
918,Quick Order,Magento 2 Quick Order extension by Mageplaza assists customers in placing a bulk order more quickly. This helps wholesalers cut down abandonment and boost sales.,199,https://www.mageplaza.com/magento-2-quick-order/,7 reviews,https://www.mageplaza.com/assets/img/extensions/quick-order.png,Mageplaza,"",User Experience - UX,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
919,Quick View,"Magento 2 Quick View extension is a mixture extension which not only helps customers to quick view product information but also adds preferred items to carts without leaving the current page. This is the very time-saving and user-friendly solution to online stores, which improves the shopping experience and enhance conversion rates.",129,https://www.mageplaza.com/magento-2-quick-view/,"",https://www.mageplaza.com/assets/img/extensions/quick-view.png,Mageplaza,"",Navigation & Search Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
